method,seed,start,end,runtime_s,ok,verifier,twq,RX,RY,RZ,RXX,CZ
numeric_len,0,300,163,63.424,True,numeric-1e-5,54,71,0,38,0,54
numeric_len,1,300,175,64.622,True,numeric-1e-5,53,71,0,51,0,53
numeric_len,2,300,182,63.355,True,numeric-1e-5,54,78,0,50,0,54
numeric_len,3,300,157,60.61,True,numeric-1e-5,45,65,0,47,0,45
numeric_len,4,300,156,60.741,True,numeric-1e-5,58,63,0,35,0,58
numeric_len,5,300,155,60.307,True,numeric-1e-5,50,63,0,42,0,50
numeric_len,6,300,152,60.731,True,numeric-1e-5,50,62,0,40,0,50
numeric_len,7,300,139,64.317,True,numeric-1e-5,45,56,0,38,0,45
numeric_len,8,300,163,62.88,True,numeric-1e-5,52,66,0,45,0,52
numeric_len,9,300,140,66.759,True,numeric-1e-5,39,60,0,41,0,39
numeric_len,10,300,152,62.678,True,numeric-1e-5,48,60,0,44,0,48
numeric_len,11,300,169,65.47,True,numeric-1e-5,57,71,0,41,0,57
numeric_len,12,300,139,60.678,True,numeric-1e-5,42,60,0,37,0,42
numeric_len,13,300,162,60.744,True,numeric-1e-5,51,72,0,39,0,51
numeric_len,14,300,151,61.535,True,numeric-1e-5,46,65,0,40,0,46
numeric_len,15,300,173,61.484,True,numeric-1e-5,58,68,0,47,0,58
numeric_len,16,300,156,60.545,True,numeric-1e-5,50,65,0,41,0,50
numeric_len,17,300,156,61.094,True,numeric-1e-5,57,63,0,36,0,57
numeric_len,18,300,149,62.027,True,numeric-1e-5,47,61,0,41,0,47
numeric_len,19,300,169,60.817,True,numeric-1e-5,44,70,0,55,0,44
numeric_len,20,300,155,62.809,True,numeric-1e-5,49,62,0,44,0,49
numeric_len,21,300,175,61.025,True,numeric-1e-5,54,81,0,40,0,54
numeric_len,22,300,155,61.809,True,numeric-1e-5,58,58,0,39,0,58
numeric_len,23,300,161,60.524,True,numeric-1e-5,49,63,0,49,0,49
numeric_len,24,300,173,66.548,True,numeric-1e-5,60,68,0,45,0,60
numeric_len,25,300,192,60.601,True,numeric-1e-5,56,82,0,54,0,56
numeric_len,26,300,179,65.196,True,numeric-1e-5,60,71,0,48,0,60
numeric_len,27,300,162,60.297,True,numeric-1e-5,53,69,0,40,0,53
numeric_len,28,300,181,63.966,True,numeric-1e-5,51,83,0,47,0,51
numeric_len,29,300,145,61.284,True,numeric-1e-5,46,62,0,37,0,46
numeric_len,30,300,166,64.867,True,numeric-1e-5,50,67,0,49,0,50
numeric_len,31,300,160,61.262,True,numeric-1e-5,55,68,0,37,0,55
numeric_len,32,300,151,61.959,True,numeric-1e-5,47,67,0,37,0,47
numeric_len,33,300,163,64.237,True,numeric-1e-5,47,70,0,46,0,47
numeric_len,34,300,171,70.488,True,numeric-1e-5,56,73,0,42,0,56
numeric_len,35,300,164,61.154,True,numeric-1e-5,47,75,0,42,0,47
