method,seed,start,end,runtime_s,ok,verifier,twq,RX,RY,RZ,RXX,CZ
numeric_len,5,300,157,61.449,True,numeric-1e-5,53,63,0,41,0,53
numeric_len,6,300,145,60.835,True,numeric-1e-5,49,58,0,38,0,49
numeric_len,7,300,132,60.148,True,numeric-1e-5,46,54,0,32,0,46
numeric_len,8,300,157,61.951,True,numeric-1e-5,51,64,0,42,0,51
numeric_len,9,300,136,60.405,True,numeric-1e-5,40,58,0,38,0,40
numeric_len,10,300,152,60.426,True,numeric-1e-5,48,62,0,42,0,48
numeric_len,11,300,167,60.759,True,numeric-1e-5,58,69,0,40,0,58
numeric_len,12,300,131,60.829,True,numeric-1e-5,40,58,0,33,0,40
numeric_len,13,300,161,61.244,True,numeric-1e-5,51,71,0,39,0,51
numeric_len,14,300,158,60.22,True,numeric-1e-5,47,67,0,44,0,47
numeric_len,15,300,173,60.214,True,numeric-1e-5,60,67,0,46,0,60
numeric_len,16,300,156,60.264,True,numeric-1e-5,50,64,0,42,0,50
numeric_len,17,300,158,60.597,True,numeric-1e-5,59,64,0,35,0,59
numeric_len,18,300,151,60.28,True,numeric-1e-5,47,64,0,40,0,47
numeric_len,19,300,166,60.412,True,numeric-1e-5,46,70,0,50,0,46
numeric_len,20,300,152,60.582,True,numeric-1e-5,47,65,0,40,0,47
numeric_len,21,300,162,60.805,True,numeric-1e-5,53,73,0,36,0,53
numeric_len,22,300,156,61.841,True,numeric-1e-5,60,58,0,38,0,60
numeric_len,23,300,149,60.166,True,numeric-1e-5,46,60,0,43,0,46
numeric_len,24,300,175,60.326,True,numeric-1e-5,58,70,0,47,0,58
numeric_len,25,300,195,60.632,True,numeric-1e-5,57,83,0,55,0,57
numeric_len,26,300,176,60.297,True,numeric-1e-5,58,70,0,48,0,58
numeric_len,27,300,155,60.905,True,numeric-1e-5,50,67,0,38,0,50
numeric_len,28,300,175,60.887,True,numeric-1e-5,49,81,0,45,0,49
numeric_len,29,300,145,60.652,True,numeric-1e-5,44,63,0,38,0,44
numeric_len,30,300,164,61.218,True,numeric-1e-5,48,67,0,49,0,48
numeric_len,31,300,164,61.767,True,numeric-1e-5,56,71,0,37,0,56
numeric_len,32,300,151,60.289,True,numeric-1e-5,48,64,0,39,0,48
numeric_len,33,300,156,60.385,True,numeric-1e-5,47,65,0,44,0,47
numeric_len,34,300,163,60.174,True,numeric-1e-5,55,70,0,38,0,55
numeric_len,35,300,153,60.835,True,numeric-1e-5,43,72,0,38,0,43
numeric_len,36,300,166,61.477,True,numeric-1e-5,53,67,0,46,0,53
numeric_len,37,300,171,60.583,True,numeric-1e-5,46,75,0,50,0,46
numeric_len,38,300,172,60.882,True,numeric-1e-5,46,77,0,49,0,46
numeric_len,39,300,185,60.785,True,numeric-1e-5,63,82,0,40,0,63
numeric_len,40,300,159,60.206,True,numeric-1e-5,49,71,0,39,0,49
numeric_len,41,300,163,60.426,True,numeric-1e-5,59,63,0,41,0,59
numeric_len,42,300,159,60.306,True,numeric-1e-5,50,68,0,41,0,50
numeric_len,43,300,132,60.245,True,numeric-1e-5,36,60,0,36,0,36
numeric_len,44,300,167,60.377,True,numeric-1e-5,45,76,0,46,0,45
numeric_len,45,300,137,60.308,True,numeric-1e-5,45,58,0,34,0,45
numeric_len,46,300,175,60.671,True,numeric-1e-5,53,74,0,48,0,53
numeric_len,47,300,163,60.377,True,numeric-1e-5,56,64,0,43,0,56
numeric_len,48,300,170,60.315,True,numeric-1e-5,56,69,0,45,0,56
numeric_len,49,300,139,60.484,True,numeric-1e-5,40,63,0,36,0,40
numeric_len,50,300,148,60.353,True,numeric-1e-5,43,67,0,38,0,43
numeric_len,51,300,153,60.15,True,numeric-1e-5,51,62,0,40,0,51
numeric_len,52,300,155,60.607,True,numeric-1e-5,48,66,0,41,0,48
numeric_len,53,300,155,60.499,True,numeric-1e-5,44,66,0,45,0,44
numeric_len,54,300,140,60.223,True,numeric-1e-5,44,62,0,34,0,44
numeric_len,55,300,143,60.131,True,numeric-1e-5,48,62,0,33,0,48
numeric_len,56,300,155,61.276,True,numeric-1e-5,52,62,0,41,0,52
numeric_len,57,300,159,60.141,True,numeric-1e-5,52,68,0,39,0,52
numeric_len,58,300,184,61.596,True,numeric-1e-5,57,76,0,51,0,57
numeric_len,59,300,156,61.065,True,numeric-1e-5,53,67,0,36,0,53
numeric_len,60,300,149,60.503,True,numeric-1e-5,45,60,0,44,0,45
numeric_len,61,300,162,60.13,True,numeric-1e-5,45,72,0,45,0,45
numeric_len,62,300,173,61.878,True,numeric-1e-5,47,78,0,48,0,47
numeric_len,63,300,161,60.9,True,numeric-1e-5,44,68,0,49,0,44
numeric_len,64,300,163,60.227,True,numeric-1e-5,46,75,0,42,0,46
numeric_len,65,300,134,60.373,True,numeric-1e-5,42,58,0,34,0,42
numeric_len,66,300,158,60.167,True,numeric-1e-5,49,66,0,43,0,49
numeric_len,67,300,166,60.342,True,numeric-1e-5,45,75,0,46,0,45
numeric_len,68,300,190,60.558,True,numeric-1e-5,66,78,0,46,0,66
numeric_len,69,300,144,60.244,True,numeric-1e-5,46,62,0,36,0,46
numeric_len,70,300,162,60.551,True,numeric-1e-5,55,67,0,40,0,55
numeric_len,71,300,172,60.914,True,numeric-1e-5,50,75,0,47,0,50
numeric_len,72,300,157,60.783,True,numeric-1e-5,46,73,0,38,0,46
numeric_len,73,300,161,60.2,True,numeric-1e-5,51,66,0,44,0,51
numeric_len,74,300,163,60.611,True,numeric-1e-5,55,67,0,41,0,55
numeric_len,75,300,153,60.191,True,numeric-1e-5,48,68,0,37,0,48
numeric_len,76,300,164,60.774,True,numeric-1e-5,53,65,0,46,0,53
numeric_len,77,300,151,60.53,True,numeric-1e-5,45,70,0,36,0,45
numeric_len,78,300,148,60.418,True,numeric-1e-5,41,63,0,44,0,41
numeric_len,79,300,166,60.518,True,numeric-1e-5,50,72,0,44,0,50
numeric_len,80,300,157,60.305,True,numeric-1e-5,50,70,0,37,0,50
numeric_len,81,300,171,60.496,True,numeric-1e-5,58,71,0,42,0,58
numeric_len,82,300,163,60.254,True,numeric-1e-5,52,69,0,42,0,52
numeric_len,83,300,156,60.422,True,numeric-1e-5,44,66,0,46,0,44
numeric_len,84,300,137,60.248,True,numeric-1e-5,45,60,0,32,0,45
numeric_len,85,300,164,60.553,True,numeric-1e-5,52,69,0,43,0,52
numeric_len,86,300,180,60.571,True,numeric-1e-5,60,76,0,44,0,60
numeric_len,87,300,151,60.22,True,numeric-1e-5,47,72,0,32,0,47
numeric_len,88,300,158,60.495,True,numeric-1e-5,49,70,0,39,0,49
numeric_len,89,300,154,60.361,True,numeric-1e-5,52,63,0,39,0,52
numeric_len,90,300,166,60.716,True,numeric-1e-5,52,70,0,44,0,52
numeric_len,91,300,160,60.262,True,numeric-1e-5,49,64,0,47,0,49
numeric_len,92,300,150,60.657,True,numeric-1e-5,51,60,0,39,0,51
numeric_len,93,300,150,60.344,True,numeric-1e-5,45,65,0,40,0,45
numeric_len,94,300,176,60.922,True,numeric-1e-5,60,70,0,46,0,60
numeric_len,95,300,187,60.507,True,numeric-1e-5,58,77,0,52,0,58
numeric_len,96,300,162,60.255,True,numeric-1e-5,50,76,0,36,0,50
numeric_len,97,300,150,60.115,True,numeric-1e-5,49,62,0,39,0,49
numeric_len,98,300,154,60.399,True,numeric-1e-5,49,66,0,39,0,49
numeric_len,99,300,159,60.4,True,numeric-1e-5,54,67,0,38,0,54
