method,seed,start,end,runtime_s,ok,verifier,twq,RX,RY,RZ,RXX,CZ
numeric_len,27,300,163,17.159,True,numeric-1e-5,53,71,0,39,0,53
numeric_len,28,300,186,15.676,True,numeric-1e-5,50,85,0,51,0,50
numeric_len,29,300,148,15.814,True,numeric-1e-5,44,65,0,39,0,44
numeric_len,30,300,175,15.372,True,numeric-1e-5,52,71,0,52,0,52
numeric_len,31,300,162,15.486,True,numeric-1e-5,56,69,0,37,0,56
numeric_len,32,300,159,15.385,True,numeric-1e-5,52,68,0,39,0,52
numeric_len,33,300,163,15.501,True,numeric-1e-5,48,68,0,47,0,48
numeric_len,34,300,168,15.156,True,numeric-1e-5,55,71,0,42,0,55
numeric_len,35,300,162,15.49,True,numeric-1e-5,44,75,0,43,0,44
numeric_len,36,300,180,16.47,True,numeric-1e-5,55,72,0,53,0,55
numeric_len,37,300,177,15.514,True,numeric-1e-5,47,75,0,55,0,47
numeric_len,38,300,174,15.474,True,numeric-1e-5,46,77,0,51,0,46
numeric_len,39,300,186,16.334,True,numeric-1e-5,61,83,0,42,0,61
numeric_len,40,300,162,16.392,True,numeric-1e-5,49,71,0,42,0,49
numeric_len,41,300,165,15.513,True,numeric-1e-5,57,64,0,44,0,57
numeric_len,42,300,162,15.119,True,numeric-1e-5,50,71,0,41,0,50
numeric_len,43,300,136,16.015,True,numeric-1e-5,36,62,0,38,0,36
numeric_len,44,300,169,16.085,True,numeric-1e-5,43,80,0,46,0,43
numeric_len,45,300,144,15.382,True,numeric-1e-5,47,58,0,39,0,47
numeric_len,46,300,181,15.301,True,numeric-1e-5,54,75,0,52,0,54
numeric_len,47,300,170,15.178,True,numeric-1e-5,55,69,0,46,0,55
numeric_len,48,300,177,17.303,True,numeric-1e-5,57,73,0,47,0,57
numeric_len,49,300,146,15.896,True,numeric-1e-5,42,68,0,36,0,42
numeric_len,50,300,156,15.298,True,numeric-1e-5,47,69,0,40,0,47
numeric_len,51,300,160,16.197,True,numeric-1e-5,54,65,0,41,0,54
numeric_len,52,300,163,15.106,True,numeric-1e-5,52,67,0,44,0,52
numeric_len,53,300,163,15.143,True,numeric-1e-5,45,67,0,51,0,45
numeric_len,54,300,147,15.257,True,numeric-1e-5,44,63,0,40,0,44
numeric_len,55,300,152,15.27,True,numeric-1e-5,49,65,0,38,0,49
numeric_len,56,300,156,15.716,True,numeric-1e-5,51,62,0,43,0,51
numeric_len,57,300,168,15.546,True,numeric-1e-5,55,70,0,43,0,55
numeric_len,58,300,183,17.98,True,numeric-1e-5,57,75,0,51,0,57
numeric_len,59,300,157,15.273,True,numeric-1e-5,52,67,0,38,0,52
